10.58089,1,2,39847.5,4
10.00131,1,3,35288.54,4
9.911796,1,3,0,4
10.61395,1,2,179936,4
9.278452,1,3,86270.34,4
11.30463,1,3,59143.32,4
10.01188,1,3,19105.44,3
9.704941,1,3,13815.74,4
10.00131,1,1,416845.8,4
8.856091,1,2,0,4
10.28557,1,2,3516.807,4
10.36855,1,2,10614.13,4
10.41416,1,3,122121.9,4
10.22545,1,2,46702.18,4
10.26672,1,3,8834.553,3
9.570527,1,3,13564.03,3
10.14107,1,2,0,4
10.20219,1,1,34464.7,4
9.741628,1,2,32556.27,4
10.63916,1,1,126787.5,4
10.69437,1,2,25561.94,4
10.18363,1,2,23613.54,3
10.07006,1,3,630,2
10.85573,1,2,1654.15,4
10.22545,1,2,136391.6,4
9.705753,1,1,0,4
10.3989,1,2,0,4
8.676134,1,2,165788.1,4
10.12906,1,3,0,3
10.64316,1,3,1102.767,3
10.37592,1,3,3508.502,3
10.64316,1,2,3308.3,4
10.40653,1,2,787.5,3
8.797337,1,2,0,4
10.44028,1,3,375.9384,4
10.17892,1,2,47932.14,4
9.269941,1,1,0,3
10.26319,1,3,11993.97,4
10.69446,1,3,2205.533,3
10.10381,1,2,6954.86,4
9.659165,1,2,10322.44,4
9.678929,1,2,1503.754,4
10.50749,1,3,88083.45,4
10.68333,1,2,2635.628,4
10.37592,1,3,23055.87,4
11.09968,1,3,0,4
11.09968,1,1,77175,4
11.08311,1,2,173134.4,3
10.06428,1,3,0,3
10.64185,1,1,21100.84,4
10.36253,1,2,351.6807,4
10.75893,1,3,61267.5,3
10.40669,1,3,93225.91,4
10.54777,1,2,2506.073,4
9.790155,1,3,0,4
11.23336,1,3,70101.68,4
10.48682,1,3,27238.34,4
10.45663,1,3,19548.8,4
10.19522,1,2,0,4
10.0501,1,2,1654.15,2
11.06522,1,3,65413.28,4
10.22421,1,2,26775,4
10.54006,1,2,1102.5,3
10.87938,1,1,0,4
10.46794,1,3,0,4
10.18363,1,2,1102.767,4
10.36855,1,3,0,4
10.97062,1,2,11026.72,4
10.62204,1,3,49821.43,4
10.95876,1,2,35026.63,4
10.18363,1,1,38596.84,4
10.5211,1,2,12530.36,4
10.36855,1,3,6389.707,3
10.4166,1,3,0,4
9.954704,1,3,7217.49,4
10.88837,1,1,88200,3
10.53243,1,2,4102.941,3
9.808938,1,1,0,4
10.19652,1,3,5275.21,4
9.202802,1,2,771.9367,2
8.572937,1,2,0,4
9.202802,1,2,771.9367,2
10.34769,1,3,68040,4
10.27785,1,2,42828.95,4
10.12906,1,1,0,4
9.475131,1,2,400.9716,3
10.31445,1,3,32201,4
10.61395,1,2,179936,4
10.62001,1,3,93404.35,4
10.0584,1,3,111448.4,3
8.585786,1,2,0,4
10.5632,1,3,42201.68,4
10.52454,1,2,12030.03,4
10.18623,1,2,3354.065,4
10.07006,1,3,49533.75,3
10.09638,1,3,973.35,3
9.614656,1,3,12308.82,4
10.24239,1,2,30072.88,4
10.47131,1,3,28782.21,4
10.81417,1,2,0,4
10.3773,1,2,26356.28,3
10.56093,1,1,82707.51,4
9.741628,1,2,32556.27,4
10.22445,1,2,80391.7,3
9.810989,1,1,0,4
10.43654,1,3,17764.05,3
9.147301,1,2,3796.978,4
8.931247,1,3,106.1413,4
10.18363,1,2,23613.54,3
11.351,1,1,1588388,4
10.74325,1,3,0,4
9.92696,1,3,13387.5,4
9.774747,1,3,182873.9,4
10.10441,1,1,0,4
10.91751,1,2,18345.46,3
11.0617,1,1,12100.11,4
8.858456,1,2,3516.807,4
8.572937,1,1,309686.3,4
9.559236,1,2,0,3
9.914031,1,2,3007.287,4
10.30035,1,1,11860.32,3
11.34938,1,1,230963.5,4
11.14871,1,3,11027.67,4
10.26343,1,3,0,4
10.93553,1,3,165230.4,4
10.45663,1,1,30451.01,4
9.840047,1,1,7142.83,4
9.664596,1,2,184275,4
9.452263,1,1,0,4
10.5211,1,2,14234.49,4
10.14107,1,3,0,3
9.083797,1,2,0,4
10.68524,1,3,42302.51,4
10.24239,1,2,30072.88,4
11.05332,1,2,76485.34,4
11.00746,1,2,63551.25,4
10.10381,1,2,429133.7,4
10.97469,1,3,2653.533,4
10.03616,1,3,1575,4
9.475131,1,2,2004.858,3
10.97469,1,2,18044.02,4
9.905913,1,1,0,4
10.24239,1,2,0,4
9.894842,1,3,0,3
10.24691,1,2,11184.17,4
10.20219,1,2,38215.96,4
10.11086,1,3,4887.199,4
10.18355,1,3,0,3
9.971197,1,3,5276.25,3
10.83856,1,3,53070.65,4
9.774747,1,1,0,4
10.46789,1,3,0,4
10.76678,1,2,18526.48,4
10.71692,1,3,32142.73,4
10.62991,1,2,0,3
10.79696,1,2,89285.37,4
10.59286,1,3,8468.013,4
11.47453,1,2,55634.82,4
9.739945,1,2,0,3
10.6916,1,3,5639.076,4
10.07721,1,2,0,4
10.78138,1,2,25060.73,4
9.826706,1,3,49821.43,4
10.40134,1,2,163457.6,4
10.02004,1,3,2675.162,4
9.456497,1,3,0,4
10.14107,1,2,0,4
10.35779,1,1,0,4
9.959399,1,3,47441.3,2
10.26343,1,3,0,4
10.04846,1,2,8646.583,4
10.87107,1,3,124341.6,4
10.82775,1,3,22680,4
10.62011,1,3,2835,4
10.65655,1,2,0,4
11.00453,1,1,17843.24,4
10.47971,1,2,272159.5,3
9.778166,1,3,24260.87,4
10.12906,1,2,40397.89,4
9.15377,1,2,10710,2
9.838791,1,2,5513.834,4
10.56192,1,2,10614.13,4
9.68277,1,3,0,4
9.350136,1,3,0,4
9.502077,1,3,13230,3
10.40653,1,1,8662.5,3
11.21585,1,2,39272.28,4
10.8757,1,3,42828.95,4
10.40653,1,2,39375,4
10.87107,1,3,410776.6,4
8.615015,1,2,61000.64,3
10.61019,1,1,0,4
10.30924,1,2,1493.146,3
10.796,1,2,218925,4
10.22445,1,3,14887.35,4
10.44028,1,2,0,3
8.931247,1,3,106.1413,4
10.24475,1,2,0,4
10.21943,1,2,17584.03,4
10.76458,1,3,14034.01,4
8.587234,1,1,0,2
10.69437,1,1,35085.02,4
10.8347,1,2,10432.29,4
10.59906,1,1,0,4
9.905913,1,1,62651.82,3
10.12906,1,3,16540.08,4
9.857728,1,2,0,4
10.87938,1,1,0,4
11.17997,1,3,0,4
10.02004,1,3,0,4
8.711066,1,2,0,4
10.61881,1,3,26356.28,4
11.46406,1,2,17041.29,4
10.02377,1,3,4699.23,4
10.65122,1,3,69522.55,3
10.07006,1,3,2520,4
11.26689,1,1,129814.6,4
10.91736,1,1,7560,4
9.857728,1,3,6050.054,4
11.09984,1,3,67663.97,4
10.24083,1,2,30309.72,3
10.58339,1,2,34774.3,4
10.87107,1,1,61089.99,4
10.40677,1,1,107519.8,4
9.570527,1,2,0,3
9.441452,1,3,0,2
11.27142,1,3,9022.011,3
9.213902,1,2,584020.3,4
11.00453,1,2,12531.37,4
10.29956,1,2,1061.413,4
9.618232,1,2,62150.61,3
10.25238,1,1,14175,4
9.570527,1,3,13564.03,3
11.67187,1,2,0,3
9.963089,1,2,21652.83,4
9.490398,1,3,0,4
10.43309,1,2,3184.239,4
10.18363,1,2,4411.067,4
9.955266,1,1,110625.1,3
9.381751,1,3,0,4
10.78507,1,3,73237.5,4
9.743395,1,3,0,4
10.8347,1,3,150375.4,4
10.67436,1,3,431013.4,4
10.37208,1,2,0,3
10.50208,1,2,0,4
11.18686,1,2,102957.1,4
10.73026,1,2,47125.21,4
9.905913,1,2,3007.287,3
9.559236,1,2,15529.5,4
10.07721,1,1,21085.02,4
9.606414,1,3,0,4
9.853983,1,2,1449.595,4
11.12238,1,2,154134.8,4
9.551603,1,1,38098.74,2
10.60494,1,3,117286.1,4
9.736088,1,3,5639.076,2
10.51668,1,3,0,4
10.44028,1,3,375.9384,4
10.47784,1,1,1641.176,4
10.569,1,1,0,3
10.50208,1,2,0,4
10.79696,1,2,89285.37,4
10.92101,1,2,73777.91,4
10.452,1,3,79128.15,4
10.28557,1,2,3516.807,4
10.09609,1,2,20097.67,3
9.475131,1,2,2004.858,3
10.19669,1,1,8032.5,4
10.36623,1,2,4923.529,4
9.911796,1,2,13479.95,3
10.70503,1,3,5.307065,4
8.855952,1,1,0,4
10.18255,1,3,102130.6,4
10.34769,1,3,68040,4
10.46941,1,3,421873.3,4
10.01235,1,3,43730.22,3
9.570527,1,2,0,3
10.34222,1,2,14097.69,4
10.67436,1,1,9398.46,4
10.16932,1,2,4009.717,2
10.42158,1,3,53635.02,4
10.47268,1,3,86975.71,4
9.854621,1,3,47615.38,3
10.71319,1,2,3294.534,3
10.22421,1,2,26775,4
10.48266,1,2,10147.17,4
9.820864,1,2,10608.4,4
10.33778,1,2,58446.64,4
10.20425,1,2,0,4
9.839285,1,3,3223.739,4
9.743395,1,2,2004.858,4
10.06243,1,3,312995.8,4
9.959399,1,3,14364.17,4
10.35175,1,1,3714.946,4
10.27748,1,2,26063.16,4
9.644635,1,3,11716.9,3
9.04294,1,1,12218,3
10.43956,1,2,6081.759,4
10.14107,1,3,0,4
9.846917,1,1,12600,4
10.32479,1,1,27900,4
9.418481,1,2,921.0491,4
10.64785,1,2,29070.45,3
10.85852,1,3,0,4
10.00131,1,3,28671.94,4
10.40677,1,1,6065.217,4
10.64325,1,1,0,4
10.08823,1,3,0,2
10.69891,1,1,12831.09,4
11.44872,1,1,21100.84,4
11.14871,1,3,11027.67,4
10.24691,1,2,16541.29,3
11.31519,1,2,35168.07,4
10.22445,1,1,2646.64,4
10.4791,1,3,52932.8,4
10.87938,1,3,43517.93,4
10.01188,1,2,0,2
10.34417,1,3,1682.076,2
8.654236,1,3,0,4
9.675406,1,1,9340.435,4
10.59906,1,2,501.2146,4
10.45305,1,3,3307.5,4
9.577426,1,1,1857.473,3
10.01188,1,3,19105.44,3
9.593705,1,1,395.3441,3
10.02004,1,3,2675.162,4
10.54777,1,2,0,4
10.00122,1,2,10625.75,4
9.212767,1,1,7017.004,4
9.950017,1,3,7167.984,4
10.87849,1,3,245917,4
10.89918,1,3,53601.36,4
10.31138,1,2,14034.01,4
10.35774,1,3,27011.25,4
10.63092,1,1,6899.185,4
10.19522,1,3,27562.5,4
10.75774,1,3,65789.22,4
10.32227,1,3,6747.207,4
9.15377,1,2,10710,2
9.80057,1,2,285838.5,4
10.44491,1,2,55348.18,4
9.911796,1,3,0,4
10.53559,1,3,93890.62,3
10.81417,1,2,0,4
10.33778,1,2,52381.42,4
9.971197,1,3,5276.25,3
10.09485,1,2,0,3
10.35774,1,3,0,4
10.37683,1,3,54323.1,4
10.36855,1,3,14329.08,4
10.15277,1,2,0,4
10.64785,1,1,44608.1,4
10.58802,1,3,15286.64,3
9.384017,1,2,0,4
10.62991,1,2,15977.38,4
10.87336,1,2,287792,4
9.989858,1,2,0,3
10.31138,1,1,0,4
9.73832,1,1,15466.3,2
11.08311,1,2,173134.4,3
10.95133,1,2,9398.46,4
10.82428,1,2,14335.97,4
10.56169,1,3,19576.89,3
9.410666,1,3,21052.55,4
10.65624,1,2,565733.1,4
10.27477,1,2,0,4
10.43956,1,1,83589.72,3
9.428305,1,2,0,2
10.67138,1,3,0,3
10.90616,1,1,43232.91,3
10.34222,1,2,14097.69,4
11.0278,1,2,45640.76,4
10.56093,1,2,11579.05,4
10.91015,1,2,50751.68,4
11.25407,1,1,5513.834,4
11.09421,1,1,66729.06,3
11.21585,1,2,39272.28,4
9.678929,1,2,1503.754,4
11.0617,1,2,58271.57,4
10.14541,1,2,3343.451,3
10.52864,1,2,16038.87,3
9.52543,1,1,14536.13,4
9.965627,1,1,28467.41,3
10.13125,1,3,10542.51,4
10.64045,1,1,71391.17,4
10.5665,1,3,376425,4
10.29398,1,3,8822.134,4
9.233812,1,2,0,4
11.00746,1,2,63551.25,4
10.0403,1,2,1127.815,4
10.27785,1,3,10542.51,3
10.40572,1,2,0,4
10.07721,1,2,1713.158,4
9.566354,1,2,6954.86,3
9.513773,1,3,567,3
10.33778,1,1,0,4
10.45305,1,1,92145.38,4
10.74216,1,2,115308.7,4
10.31145,1,2,95676.32,4
10.88714,1,2,17092.88,4
10.1346,1,1,8505,3
10.60494,1,3,6475.681,4
10.30971,1,2,24258.79,3
9.618232,1,3,0,3
10.28557,1,3,39857.14,4
10.0501,1,2,1654.15,2
11.28118,1,1,88293.52,4
9.515441,1,2,3759.384,4
10.26319,1,2,15294.96,3
8.978553,1,2,26356.28,4
9.551603,1,1,38098.74,2
10.54777,1,3,77628.12,4
9.213902,1,2,584020.3,4
10.18623,1,1,295072.8,4
9.664018,1,3,0,3
10.46553,1,2,32077.73,4
10.24239,1,3,0,4
10.796,1,2,0,4
11.32407,1,2,150720.7,4
10.3989,1,2,323546.2,3
10.53243,1,1,25789.91,4
9.269941,1,2,0,4
11.39153,1,3,94882.59,4
10.0271,1,1,12969.88,4
10.73754,1,3,9398.46,4
10.71319,1,2,3294.534,3
10.34417,1,3,1682.076,2
11.17997,1,3,0,4
10.15774,1,1,0,4
11.69767,1,2,77187.05,4
10.23693,1,2,44685.49,4
9.713628,1,3,33193.28,4
10.28557,1,2,8792.017,4
9.618232,1,1,93225.91,3
9.827952,1,3,5513.36,4
9.618305,1,2,0,4
9.963089,1,2,1273.696,4
10.59538,1,2,83700,3
10.49372,1,3,35557.34,4
9.739945,1,1,0,4
10.26367,1,3,27348.62,4
10.69446,1,3,24371.14,3
10.00107,1,3,0,4
10.07721,1,2,0,4
10.15774,1,1,7619.748,4
10.28557,1,2,8792.017,4
9.484774,1,3,0,4
10.88837,1,1,88200,3
10.12906,1,2,46111.74,4
10.10285,1,3,10932.55,4
10.6165,1,3,307671.9,4
9.800553,1,2,14835.95,2
11.0617,1,1,12100.11,4
10.02377,1,2,0,4
9.146138,1,3,0,4
11.24402,1,2,14222.93,4
9.839285,1,2,9143.697,4
10.70503,1,2,0,4
10.18623,1,2,0,4
10.33465,1,3,44048.64,4
8.855952,1,1,0,4
10.71319,1,2,3294.534,3
10.30141,1,1,22165.61,3
9.890239,1,2,0,4
9.782017,1,2,25939.75,4
11.3323,1,2,11025,4
10.11027,1,2,0,4
10.40134,1,1,4351.793,4
11.40506,1,3,594247.5,4
10.28557,1,2,7150.84,4
10.99456,1,3,81273.91,4
10.67772,1,3,0,4
11.16104,1,2,49235.29,4
10.36485,1,2,1357.348,4
10.1346,1,3,4725,4
10.08823,1,2,11527.94,4
10.1346,1,2,12666.15,4
10.71921,1,3,28659.21,4
10.36855,1,2,10614.13,4
10.47131,1,3,0,4
9.957068,1,1,0,4
10.37592,1,1,0,4
10.11567,1,1,16537.5,4
10.22659,1,3,18581.17,4
9.853983,1,2,1449.595,4
10.5568,1,3,0,4
9.957068,1,2,95774.37,4
10.0501,1,2,0,3
10.18623,1,3,13798.37,4
8.978553,1,3,11580.95,2
10.4937,1,3,13833.52,4
9.825829,1,2,8994.079,4
10.47379,1,2,28069.43,3
10.27785,1,1,58115.59,4
10.38244,1,2,35752.5,4
8.971449,1,3,28192.5,3
10.76545,1,3,14647.5,4
9.699123,1,2,36353.4,4
10.16537,1,2,32804.1,4
10.25238,1,3,15907.5,4
9.671699,1,2,6654.959,4
10.15774,1,3,12308.82,2
10.36331,1,3,208056.6,4
9.212767,1,3,3007.287,4
9.712569,1,3,11464.98,4
10.47803,1,2,48871.99,4
10.6165,1,3,5651.68,4
11.26689,1,1,129814.6,4
10.30919,1,1,658.9069,3
10.22545,1,2,46702.18,4
10.26367,1,3,19629.25,3
11.09421,1,1,66729.06,3
9.678929,1,2,1503.754,4
10.31802,1,1,15236.92,4
10.57827,1,3,15390.49,4
9.880596,1,3,72174.9,4
9.894842,1,2,11860.32,4
10.67138,1,2,0,4
9.957068,1,3,0,4
10.45305,1,2,51975,3
10.23136,1,3,2635.628,4
10.40677,1,1,54035.57,4
9.298444,1,2,0,4
10.5891,1,2,33083,4
10.79175,1,2,0,4
9.957068,1,1,11722.69,4
9.899717,1,3,1315.784,4
9.825829,1,2,8994.079,4
10.5211,1,3,29371.17,4
10.3586,1,3,0,4
9.15377,1,2,10710,2
10.58339,1,2,57048.65,4
9.580084,1,3,4887.199,4
10.2318,1,2,15065.73,4
10.63916,1,1,126787.5,4
9.644635,1,3,0,3
10.18623,1,3,18680.87,4
10.65258,1,3,87371.05,4
10.10381,1,3,3759.384,4
12.16031,1,1,71115.73,4
9.233812,1,2,0,4
9.331037,1,2,0,3
11.02557,1,2,32287.5,4
10.3989,1,3,0,4
10.10285,1,1,2250.196,3
10.82428,1,2,14335.97,4
10.50068,1,1,0,4
11.39817,1,3,277771.8,4
10.06243,1,3,16411.76,4
10.36855,1,2,0,4
9.618305,1,2,0,4
10.85509,1,2,6474.62,4
10.59906,1,1,0,4
10.92451,1,2,863168.1,4
10.14107,1,2,0,4
9.846917,1,1,12600,4
11.21585,1,2,39272.28,4
11.37609,1,2,73177.33,4
9.895949,1,2,24260.87,3
10.36253,1,2,351.6807,4
10.12906,1,3,0,3
10.70567,1,3,26564.37,3
10.88099,1,3,90562.5,4
10.79696,1,2,24342.01,4
10.54006,1,1,26932.5,4
10.26319,1,3,11993.97,4
10.07006,1,3,49533.75,3
10.60494,1,3,117286.1,4
11.31669,1,3,90929.15,4
10.09662,1,2,35178.26,4
10.09096,1,2,16533.77,4
10.80565,1,3,0,4
10.33109,1,3,2362.5,4
10.10285,1,3,84913.05,4
10.76321,1,3,32087.47,4
10.00107,1,3,25987.5,4
10.26319,1,2,15294.96,3
10.41514,1,3,2004.858,4
11.21585,1,2,39272.28,4
11.40506,1,3,594247.5,4
10.00131,1,2,0,4
11.72237,1,2,142345.9,4
9.584661,1,2,34263.16,4
10.31537,1,3,21051.01,4
10.71921,1,3,28659.21,4
10.36253,1,2,2379.706,4
10.79696,1,3,58082.48,4
10.85844,1,3,25561.94,4
10.91088,1,2,52009.24,4
10.97872,1,2,45132.35,4
9.751765,1,2,0,4
9.164581,1,2,26323.04,4
9.551603,1,1,9612.604,3
10.35779,1,1,0,4
9.905913,1,2,0,4
8.615015,1,2,61000.64,3
10.36176,1,2,13178.14,4
10.5632,1,3,42201.68,4
9.266196,1,3,0,3
10.41874,1,1,171415.4,4
8.991648,1,1,186239.9,4
10.62706,1,1,78690.69,4
10.07006,1,3,49533.75,3
10.51668,1,3,0,4
10.91736,1,3,3987.9,4
10.54006,1,2,37800,4
10.19652,1,3,5275.21,4
10.5346,1,1,83458.32,4
10.44491,1,1,14627.73,4
10.5891,1,3,4411.067,4
10.02377,1,2,4511.261,4
10.62375,1,1,10024.29,4
11.14762,1,3,6654.959,4
10.42923,1,3,13533.78,4
9.631646,1,3,937.8151,2
10.8974,1,3,3308.3,4
10.93553,1,3,165230.4,4
11.77772,1,3,1042526,4
9.974867,1,3,22732.29,4
9.838791,1,3,0,3
10.27785,1,3,114649.8,4
10.62375,1,3,22554.66,4
9.370225,1,3,21735,3
10.14171,1,1,27937.65,4
10.97102,1,2,359763.2,4
10.46553,1,2,37090.88,4
10.24691,1,2,2913.522,3
10.79239,1,3,16411.76,4
10.63538,1,1,10867.5,3
10.14541,1,2,3343.451,3
10.94006,1,1,74300.46,4
10.40677,1,1,6065.217,4
11.06522,1,3,10338.31,4
10.20425,1,3,0,4
9.959399,1,2,3821.66,4
10.29956,1,3,244655.7,4
9.455009,1,2,10614.13,3
9.856934,1,3,17041.29,3
10.44824,1,1,28068.02,3
9.736088,1,3,18909.7,4
10.5227,1,1,0,4
10.56192,1,2,10614.13,4
10.54777,1,2,2506.073,4
10.72324,1,3,114136.4,4
9.606414,1,3,0,4
10.23693,1,1,155072.5,4
10.62011,1,3,2835,4
10.80047,1,2,0,4
10.37592,1,2,9222.349,4
10.65258,1,3,3953.441,4
10.40568,1,3,0,4
9.675406,1,3,5837.772,4
9.99126,1,1,1984.98,4
9.854621,1,1,0,4
9.598884,1,2,5275.21,4
10.09485,1,2,0,3
9.810989,1,1,0,4
10.19669,1,1,8032.5,4
10.40134,1,2,163457.6,4
10.64785,1,3,55133.6,4
9.627616,1,1,42456.52,3
10.88837,1,1,88200,3
10.67103,1,3,1061.413,3
10.34222,1,3,78007.22,4
8.978553,1,2,0,4
10.95323,1,2,249604.9,4
10.62011,1,3,0,3
10.5227,1,3,11887.83,4
9.187522,1,2,563.9076,3
10.65969,1,3,0,4
9.864384,1,2,12218,4
9.539274,1,3,1213.043,4
11.30463,1,3,59143.32,4
11.17997,1,3,0,4
9.664596,1,2,0,3
10.53194,1,3,0,4
10.18623,1,3,74298.91,4
10.07006,1,2,21420,4
10.63538,1,2,8662.5,4
9.631646,1,1,0,3
10.54777,1,3,15485.53,4
9.843193,1,2,0,4
9.789482,1,1,8565.79,3
10.74325,1,3,0,4
9.213902,1,2,584020.3,4
10.81224,1,3,0,4
10.63623,1,1,26376.05,3
10.00122,1,2,10625.75,4
11.48717,1,1,12308.82,4
10.37592,1,2,6064.696,4
10.4833,1,2,0,4
10.2733,1,2,40325.1,4
10.76545,1,3,14647.5,4
9.706939,1,2,1654.15,4
10.29398,1,3,8822.134,4
9.950017,1,3,2793.308,4
10.70428,1,3,0,4
10.16603,1,1,163457.6,3
10.9176,1,3,0,3
10.60494,1,1,103286.1,4
10.31802,1,1,15236.92,4
10.67436,1,2,26315.69,4
10.94006,1,3,25375.84,4
9.857728,1,2,318.4239,4
10.41416,1,3,122121.9,4
9.584661,1,3,32154.66,2
10.31145,1,3,18796.92,4
9.743395,1,2,2004.858,4
10.75558,1,1,29306.72,4
10.14107,1,3,84913.04,4
10.37794,1,3,22650.29,4
10.35774,1,1,48738.38,4
10.20219,1,3,351.6807,4
9.963089,1,3,0,4
10.10285,1,3,84913.05,4
10.35774,1,3,25833.15,4
10.5227,1,3,11887.83,4
10.13125,1,3,9224.696,4
10.31145,1,3,18796.92,4
10.30141,1,3,149094.1,4
9.625647,1,3,74214,3
10.5227,1,1,41762.36,4
10.93553,1,2,76786.07,4
9.99289,1,3,28036.16,4
10.91751,1,1,26764.86,4
11.54403,1,2,24617.65,4
10.18363,1,2,0,4
10.71684,1,3,73678.54,4
10.30645,1,1,13678.88,4
10.87336,1,3,70922.27,3
10.33809,1,2,18999.29,3
10.9186,1,1,141167.9,3
10.80437,1,3,5861.344,4
10.4937,1,3,345838.1,4
10.36855,1,2,0,4
9.694785,1,2,0,3
10.56093,1,1,82707.51,4
10.87938,1,2,41395.11,4
9.764023,1,3,5275.21,3
12.37,1,2,137155.5,4
9.536997,1,2,21921.43,4
10.14541,1,2,14116.79,4
10.75155,1,2,76634.02,4
10.35825,1,3,0,4
9.726631,1,2,0,4
10.32479,1,1,27900,4
9.083797,1,2,0,4
10.68333,1,3,54030.37,4
10.31537,1,3,21051.01,4
10.71692,1,2,68984.7,3
10.54331,1,1,12330.78,4
10.43309,1,2,13798.37,4
10.55088,1,3,21440.54,4
11.27142,1,3,9022.011,3
11.20269,1,1,0,4
10.79183,1,1,441.1067,3
10.65022,1,1,0,3
9.846917,1,1,2362.5,4
10.75774,1,3,4135.322,4
10.86143,1,2,0,4
10.71692,1,3,59398.27,4
9.674546,1,2,4835.25,4
11.06602,1,3,79399.2,4
8.83537,1,3,0,3
10.27748,1,3,13031.58,3
10.24475,1,2,0,4
8.858456,1,3,0,4
10.76458,1,3,14034.01,4
10.97469,1,2,18044.02,4
9.750773,1,3,0,4
10.00107,1,3,3937.5,4
10.1346,1,2,12666.15,4
9.963089,1,2,21652.83,4
10.24691,1,3,939.846,4
10.46789,1,2,0,3
10.63363,1,1,147331.6,4
10.796,1,2,218925,4
10.63524,1,3,57343.87,4
8.931247,1,3,106.1413,4
10.03694,1,1,27567.8,4
10.10998,1,3,65890.69,4
10.19522,1,1,41265,2
10.15774,1,2,23562.6,2
10.768,1,2,93898.73,4
10.75774,1,3,4135.322,4
9.957068,1,1,11722.69,4
9.739945,1,1,0,4
10.00107,1,3,0,4
10.74325,1,1,7939.921,4
10.13125,1,1,0,4
10.42923,1,2,5263.138,4
10.08823,1,3,0,2
9.994341,1,2,26315.69,4
10.37592,1,3,3508.502,3
10.40653,1,2,39375,4
10.5227,1,3,116224.7,4
11.26689,1,1,129814.6,4
9.263921,1,2,593305.2,4
11.00453,1,1,95230.77,4
9.796207,1,2,6050.054,2
9.965627,1,1,28467.41,3
9.825892,1,1,0,4
10.62991,1,2,18082.64,4
10.67761,1,3,0,4
9.905913,1,2,3007.287,3
9.452263,1,1,0,4
10.36855,1,3,39272.28,4
8.711066,1,2,0,4
9.559236,1,2,0,3
10.5568,1,3,0,4
9.671699,1,2,173951.4,4
10.43956,1,2,50175.89,4
11.0617,1,1,12100.11,4
9.817432,1,3,9224.696,4
10.87938,1,3,43517.93,4
9.559236,1,2,4725,4
10.67138,1,3,0,3
9.989858,1,2,0,3
10.93162,1,1,6918.522,4
10.45305,1,3,137812.5,4
10.95682,1,3,55138.34,3
9.895949,1,2,29333.6,4
9.713628,1,3,6616.601,4
10.79696,1,3,75187.68,4
10.37208,1,2,28759.29,3
9.132745,1,1,15681.98,3
10.3752,1,3,10667.2,3
10.83856,1,3,53070.65,4
10.26319,1,1,6368.478,4
10.15648,1,3,14473.63,2
10.36855,1,2,21228.26,4
10.87678,1,2,162217,4
10.36855,1,2,0,4
10.14541,1,2,14116.79,4
10.00122,1,2,122797.6,4
9.89991,1,1,5157.983,4
10.2233,1,3,2631.569,4
10.5211,1,3,217527.1,4
9.598029,1,3,2506.073,2
10.58089,1,3,27011.25,4
10.59906,1,2,528781.4,4
10.40653,1,3,502425,4
9.212767,1,3,3007.287,4
10.49372,1,2,74776.55,4
